reporter_name,partner_name,year,trade_flow,product_group,export_(us$_thousand),import_(us$_thousand),export_product_share_(%),import_product_share_(%),revealed_comparative_advantage,world_growth_(%),country_growth_(%),ahs_simple_average_(%),ahs_weighted_average_(%),ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_(%),ahs_duty_free_tariff_lines_share_(%),ahs_specific_tariff_lines_share_(%),ahs_ave_tariff_lines_share_(%),ahs_maxrate_(%),ahs_minrate_(%),ahs_specificduty_imports_(us$_thousand),ahs_dutiable_imports_(us$_thousand),ahs_duty_free_imports_(us$_thousand),mfn_simple_average_(%),mfn_weighted_average_(%),mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_(%),mfn_duty_free_tariff_lines_share_(%),mfn_specific_tariff_lines_share_(%),mfn_ave_tariff_lines_share_(%),mfn_maxrate_(%),mfn_minrate_(%),mfn_specificduty_imports_(us$_thousand),mfn_dutiable_imports_(us$_thousand),mfn_duty_free_imports_(us$_thousand)
Kenya,Lesotho,2021.0,EXPIMP,Textiles and Clothing,35.02,271.23,3.8,98.86,0.34,18.48,412.94,31.21,25.15,24.0,87.5,0.0,0.0,12.5,52.3,10.0,0.0,271.23,0.0,31.21,25.15,24.0,87.5,0.0,0.0,12.5,52.3,10.0,0.0,271.23,0.0
Kenya,Lithuania,2021.0,EXPIMP,Textiles and Clothing,0.0,715.34,16.746330708661418,2.17,1.17,6.68,27.18,26.92,46.38,8.0,50.0,12.5,0.0,37.5,52.3,0.0,0.0,713.1,2.24,26.92,46.38,8.0,50.0,12.5,0.0,37.5,52.3,0.0,0.0,713.1,2.24
Kenya,Luxembourg,2021.0,EXPIMP,Textiles and Clothing,0.01,9.94,0.0,0.33,0.14,-0.32,36.68,30.0,25.33,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,9.94,0.0,30.0,25.33,6.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,9.94,0.0
Kenya,Latvia,2021.0,EXPIMP,Textiles and Clothing,0.0,113.3,16.746330708661418,2.01,0.08,7.1,-61.0,37.88,46.44,6.0,50.0,0.0,0.0,50.0,52.3,35.0,0.0,113.3,0.0,37.88,46.44,6.0,50.0,0.0,0.0,50.0,52.3,35.0,0.0,113.3,0.0
Kenya,Morocco,2021.0,EXPIMP,Textiles and Clothing,4075.43,642.99,67.0,2.29,3.61,17.32,17.64,30.15,16.19,63.0,93.65,1.59,0.0,4.76,52.3,0.0,0.0,374.06,268.93,30.15,16.19,63.0,93.65,1.59,0.0,4.76,52.3,0.0,0.0,374.06,268.93
Kenya,Moldova,2021.0,EXPIMP,Textiles and Clothing,0.0,0.43,16.746330708661418,0.01,0.16,14.02,344.72,40.77,39.3,4.0,25.0,0.0,0.0,75.0,52.3,35.0,0.0,0.43,0.0,40.77,39.3,4.0,25.0,0.0,0.0,75.0,52.3,35.0,0.0,0.43,0.0
Kenya,Madagascar,2021.0,EXPIMP,Textiles and Clothing,105.97,63.83,3.69,0.48,0.08,14.84,-10.15,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83,32.59,35.15,20.0,85.0,0.0,0.0,15.0,52.3,10.0,0.0,63.83,0.0
Kenya,Mexico,2021.0,EXPIMP,Textiles and Clothing,1322.22,366.54,28.28,1.16,39.14,13.61,16.49,29.23,16.08,41.0,100.0,0.0,0.0,0.0,50.0,10.0,0.0,366.54,0.0,29.23,16.08,41.0,100.0,0.0,0.0,0.0,50.0,10.0,0.0,366.54,0.0
Kenya,Mali,2021.0,EXPIMP,Textiles and Clothing,240.74,9.07,11.8,4.84,8.027710785103983,2.2919585332419463,36.26888793694311,32.88,39.85,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,9.07,0.0,32.88,39.85,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,9.07,0.0
Kenya,Malta,2021.0,EXPIMP,Textiles and Clothing,2.1,0.04,0.59,0.0,0.36,-2.25,48.07,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.04,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.04,0.0
Kenya,Myanmar,2021.0,EXPIMP,Textiles and Clothing,0.0,119.29,16.746330708661418,35.39,0.0,-7.48,-90.46,35.23,35.48,43.0,93.02,0.0,0.0,6.98,52.3,25.0,0.0,119.29,0.0,35.23,35.48,43.0,93.02,0.0,0.0,6.98,52.3,25.0,0.0,119.29,0.0
Kenya,Mongolia,2021.0,EXPIMP,Textiles and Clothing,0.0,0.02,16.746330708661418,2.16,19.32,9.99,66.92,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.02,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.02,0.0
Kenya,Mozambique,2021.0,EXPIMP,Textiles and Clothing,1463.58,15.5,11.8,0.08,4.87,8.31,73.15,30.38,45.95,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,15.5,0.0,30.38,45.95,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,15.5,0.0
Kenya,Mauritania,2021.0,EXPIMP,Textiles and Clothing,826.71,16.98,95.27,68.2,58.14,10.25,-14.37,38.85,46.47,5.0,40.0,0.0,0.0,60.0,52.3,35.0,0.0,16.98,0.0,38.85,46.47,5.0,40.0,0.0,0.0,60.0,52.3,35.0,0.0,16.98,0.0
Kenya,Mauritius,2021.0,EXPIMP,Textiles and Clothing,53.29,308.62,0.47,0.53,0.02,12.48,93.74,0.0,0.0,41.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,308.62,30.55,26.94,41.0,90.24,2.44,0.0,7.32,52.3,0.0,0.0,300.62,8.0
Kenya,Malawi,2021.0,EXPIMP,Textiles and Clothing,1139.32,2.57,2.33,0.02,0.34,12.62,-3.52,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,34.86,45.72,10.0,70.0,0.0,0.0,30.0,52.3,25.0,0.0,2.57,0.0
Kenya,Malaysia,2021.0,EXPIMP,Textiles and Clothing,111.73,2413.72,0.67,0.28,0.02,0.75,-3.14,25.52,12.07,49.0,85.71,8.16,0.0,6.12,52.3,0.0,0.0,1156.3,1257.42,25.52,12.07,49.0,85.71,8.16,0.0,6.12,52.3,0.0,0.0,1156.3,1257.42
Kenya,Namibia,2021.0,EXPIMP,Textiles and Clothing,2.88,16.52,0.31,0.37,1.17,19.66,59.6,30.68,36.77,19.0,84.21,0.0,0.0,15.79,52.3,10.0,0.0,16.52,0.0,30.68,36.77,19.0,84.21,0.0,0.0,15.79,52.3,10.0,0.0,16.52,0.0
Kenya,New Caledonia,2021.0,EXPIMP,Textiles and Clothing,0.0,0.6,16.746330708661418,15.12,8.027710785103983,2.2919585332419463,36.26888793694311,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,0.6,0.0,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,0.6,0.0
Kenya,Niger,2021.0,EXPIMP,Textiles and Clothing,83.06,3.68,13.92,7.07,2.47,-19.89,-49.82,35.77,26.03,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,3.68,0.0,35.77,26.03,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,3.68,0.0
Kenya,Nigeria,2021.0,EXPIMP,Textiles and Clothing,15048.97,342.35,45.44,8.23,24.48,-13.0,3.88,31.81,19.81,111.0,95.5,1.8,0.0,2.7,52.3,0.0,0.0,213.02,129.33,31.81,19.81,111.0,95.5,1.8,0.0,2.7,52.3,0.0,0.0,213.02,129.33
Kenya,Nicaragua,2021.0,EXPIMP,Textiles and Clothing,0.0,8.59,16.746330708661418,2.17,5.49,17.93,228.02,35.75,35.04,11.0,100.0,0.0,0.0,0.0,50.0,35.0,0.0,8.59,0.0,35.75,35.04,11.0,100.0,0.0,0.0,0.0,50.0,35.0,0.0,8.59,0.0
Kenya,Netherlands,2021.0,EXPIMP,Textiles and Clothing,11300.57,1295.67,2.01,0.3,0.23,9.05,50.76,28.14,41.56,140.0,95.71,2.14,0.0,2.14,52.3,0.0,0.0,1280.55,15.12,28.14,41.56,140.0,95.71,2.14,0.0,2.14,52.3,0.0,0.0,1280.55,15.12
Kenya,Norway,2021.0,EXPIMP,Textiles and Clothing,10.16,42.02,0.03,0.16,0.08,8.69,17.81,33.15,46.07,12.0,75.0,0.0,0.0,25.0,52.3,25.0,0.0,42.02,0.0,33.15,46.07,12.0,75.0,0.0,0.0,25.0,52.3,25.0,0.0,42.02,0.0
Kenya,Nepal,2021.0,EXPIMP,Textiles and Clothing,0.0,3.53,16.746330708661418,22.97,0.0,29.49,-49.02,35.11,31.03,16.0,81.25,0.0,0.0,18.75,52.3,25.0,0.0,3.53,0.0,35.11,31.03,16.0,81.25,0.0,0.0,18.75,52.3,25.0,0.0,3.53,0.0
Kenya,New Zealand,2021.0,EXPIMP,Textiles and Clothing,25.66,2.35,0.91,0.06,0.94,13.09,20.24,33.94,38.89,10.0,70.0,0.0,0.0,30.0,52.3,25.0,0.0,2.35,0.0,33.94,38.89,10.0,70.0,0.0,0.0,30.0,52.3,25.0,0.0,2.35,0.0
Kenya,"Other Asia, nes",2021.0,EXPIMP,Textiles and Clothing,99.43,19316.44,0.34,13.06,1.4,6.85,59.71,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Oman,2021.0,EXPIMP,Textiles and Clothing,214.86,1033.81,1.11,0.51,0.16,5.94,70.76,28.32,16.87,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,1033.81,0.0,28.32,16.87,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,1033.81,0.0
Kenya,Pakistan,2021.0,EXPIMP,Textiles and Clothing,2350.27,53556.34,0.48,30.92,0.0,19.76,-40.35,30.05,37.03,177.0,97.18,1.13,0.0,1.69,52.3,0.0,0.0,53463.09,93.26,30.05,37.03,177.0,97.18,1.13,0.0,1.69,52.3,0.0,0.0,53463.09,93.26
Kenya,Panama,2021.0,EXPIMP,Textiles and Clothing,1330.29,24.93,93.4,27.24,21.16,-25.8,-90.3,32.31,29.47,7.0,57.14,0.0,0.0,42.86,52.3,10.0,0.0,24.93,0.0,32.31,29.47,7.0,57.14,0.0,0.0,42.86,52.3,10.0,0.0,24.93,0.0
Kenya,Peru,2021.0,EXPIMP,Textiles and Clothing,6.36,142.74,0.75,11.55,5.99,6.39,46.68,31.67,25.1,3.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,142.74,0.0,31.67,25.1,3.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,142.74,0.0
Kenya,Philippines,2021.0,EXPIMP,Textiles and Clothing,2056.61,197.25,32.75,1.47,30.86,6.52,12.73,34.52,13.98,36.0,91.67,0.0,0.0,8.33,52.3,10.0,0.0,197.25,0.0,34.52,13.98,36.0,91.67,0.0,0.0,8.33,52.3,10.0,0.0,197.25,0.0
Kenya,Papua New Guinea,2021.0,EXPIMP,Textiles and Clothing,0.0,0.21,16.746330708661418,42.89,8.027710785103983,2.2919585332419463,36.26888793694311,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,0.21,0.0,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,0.21,0.0
Kenya,Poland,2021.0,EXPIMP,Textiles and Clothing,421.21,6929.39,1.92,12.54,0.69,9.25,-0.58,29.64,46.4,39.0,92.31,0.0,0.0,7.69,52.3,10.0,0.0,6929.39,0.0,29.64,46.4,39.0,92.31,0.0,0.0,7.69,52.3,10.0,0.0,6929.39,0.0
Kenya,"Korea, Dem. Rep.",2021.0,EXPIMP,Textiles and Clothing,0.0,21.66,16.746330708661418,37.96,8.027710785103983,2.2919585332419463,36.26888793694311,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,21.66,0.0,46.54,46.54,3.0,0.0,0.0,0.0,100.0,52.3,35.0,0.0,21.66,0.0
Kenya,Portugal,2021.0,EXPIMP,Textiles and Clothing,0.34,2488.14,0.01,12.97,0.03,8.57,-40.25,27.6,2.2,43.0,86.05,6.98,0.0,6.98,52.3,0.0,0.0,239.34,2248.8,27.6,2.2,43.0,86.05,6.98,0.0,6.98,52.3,0.0,0.0,239.34,2248.8
Kenya,Qatar,2021.0,EXPIMP,Textiles and Clothing,0.39,97.39,0.0,0.17,8.027710785103983,2.2919585332419463,36.26888793694311,29.89,37.54,33.0,90.91,0.0,0.0,9.09,52.3,25.0,0.0,97.39,0.0,29.89,37.54,33.0,90.91,0.0,0.0,9.09,52.3,25.0,0.0,97.39,0.0
Kenya,Romania,2021.0,EXPIMP,Textiles and Clothing,0.3,20.01,0.01,0.07,0.0,3.24,-87.83,33.56,31.15,21.0,85.71,0.0,0.0,14.29,52.3,10.0,0.0,20.01,0.0,33.56,31.15,21.0,85.71,0.0,0.0,14.29,52.3,10.0,0.0,20.01,0.0
Kenya,Russian Federation,2021.0,EXPIMP,Textiles and Clothing,3.61,9.08,0.0,0.0,0.2,6.49,45.96,35.14,40.06,13.0,76.92,0.0,0.0,23.08,52.3,25.0,0.0,9.08,0.0,35.14,40.06,13.0,76.92,0.0,0.0,23.08,52.3,25.0,0.0,9.08,0.0
Kenya,Rwanda,2021.0,EXPIMP,Textiles and Clothing,6812.14,201.08,2.45,0.68,0.68,7.8,37.52,0.0,0.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,201.08,31.55,37.19,25.0,84.0,4.0,0.0,12.0,52.3,0.0,0.0,200.01,1.06
Kenya,Saudi Arabia,2021.0,EXPIMP,Textiles and Clothing,5483.69,740.85,7.81,0.07,1.17,7.15,-11.46,29.92,27.4,78.0,94.87,1.28,0.0,3.85,52.3,0.0,0.0,740.72,0.12,29.92,27.4,78.0,94.87,1.28,0.0,3.85,52.3,0.0,0.0,740.72,0.12
Kenya,Senegal,2021.0,EXPIMP,Textiles and Clothing,776.0,57.19,17.15,60.97,0.51,9.52,-41.41,33.0,25.86,11.0,72.73,0.0,0.0,27.27,52.3,25.0,0.0,57.19,0.0,33.0,25.86,11.0,72.73,0.0,0.0,27.27,52.3,25.0,0.0,57.19,0.0
Kenya,"Serbia, FR(Serbia/Montenegro)",2021.0,EXPIMP,Textiles and Clothing,1.21,4.36,0.14,0.21,0.71,4.94,49.0,33.0,26.05,5.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,4.36,0.0,33.0,26.05,5.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,4.36,0.0
Kenya,Singapore,2021.0,EXPIMP,Textiles and Clothing,22.26,6975.29,0.37,7.25,1.28,-11.43,-21.02,31.18,0.4,33.0,87.88,3.03,0.0,9.09,52.3,0.0,0.0,70.49,6904.81,31.18,0.4,33.0,87.88,3.03,0.0,9.09,52.3,0.0,0.0,70.49,6904.81
Kenya,Solomon Islands,2021.0,EXPIMP,Textiles and Clothing,0.0,0.07,16.746330708661418,64.6,8.027710785103983,2.2919585332419463,36.26888793694311,35.77,43.59,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,0.07,0.0,35.77,43.59,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,0.07,0.0
Kenya,Sierra Leone,2021.0,EXPIMP,Textiles and Clothing,16.46,3.69,0.63,3.89,8.027710785103983,2.2919585332419463,36.26888793694311,32.88,45.69,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,3.69,0.0,32.88,45.69,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,3.69,0.0
Kenya,El Salvador,2021.0,EXPIMP,Textiles and Clothing,0.0,27.98,16.746330708661418,82.12,8.47,22.07,492.24,34.17,27.78,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,27.98,0.0,34.17,27.78,12.0,100.0,0.0,0.0,0.0,35.0,25.0,0.0,27.98,0.0
Kenya,San Marino,2021.0,EXPIMP,Textiles and Clothing,0.0,0.07,16.746330708661418,22.3,8.027710785103983,2.2919585332419463,36.26888793694311,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.07,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.07,0.0
Kenya,Somalia,2021.0,EXPIMP,Textiles and Clothing,728.45,145.01,0.59,16.2,8.027710785103983,2.2919585332419463,36.26888793694311,32.88,28.31,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,145.01,0.0,32.88,28.31,6.0,50.0,0.0,0.0,50.0,52.3,25.0,0.0,145.01,0.0
Kenya,South Sudan,2021.0,EXPIMP,Textiles and Clothing,6636.2,284.03,4.27,44.82,8.027710785103983,2.2919585332419463,36.26888793694311,40.77,35.17,4.0,25.0,0.0,0.0,75.0,52.3,35.0,0.0,284.03,0.0,40.77,35.17,4.0,25.0,0.0,0.0,75.0,52.3,35.0,0.0,284.03,0.0
Kenya,Sudan,2021.0,EXPIMP,Textiles and Clothing,358.29,18.43,0.54,0.48,8.027710785103983,2.2919585332419463,36.26888793694311,35.26,46.13,8.0,62.5,0.0,0.0,37.5,52.3,25.0,0.0,18.43,0.0,35.26,46.13,8.0,62.5,0.0,0.0,37.5,52.3,25.0,0.0,18.43,0.0
Kenya,Suriname,2021.0,EXPIMP,Textiles and Clothing,0.0,0.06,16.746330708661418,31.13,8.027710785103983,2.2919585332419463,36.26888793694311,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.06,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.06,0.0
Kenya,Slovak Republic,2021.0,EXPIMP,Textiles and Clothing,0.0,275.58,16.746330708661418,2.14,1.85,6.47,98.37,27.97,27.55,16.0,75.0,6.25,0.0,18.75,52.3,0.0,0.0,274.28,1.3,27.97,27.55,16.0,75.0,6.25,0.0,18.75,52.3,0.0,0.0,274.28,1.3
Kenya,Slovenia,2021.0,EXPIMP,Textiles and Clothing,12.82,0.76,23.77,0.02,1.45,8.05,70.2,35.0,35.0,4.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.76,0.0,35.0,35.0,4.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.76,0.0
Kenya,Sweden,2021.0,EXPIMP,Textiles and Clothing,21.3,48.34,0.08,0.08,0.11,9.51,-0.06,28.33,39.85,43.0,90.7,2.33,0.0,6.98,52.3,0.0,0.0,48.22,0.05,28.33,39.85,43.0,90.7,2.33,0.0,6.98,52.3,0.0,0.0,48.22,0.05
Kenya,Eswatini,2021.0,EXPIMP,Textiles and Clothing,35.02,16.93,2.44,0.01,0.79,15.6,49.77,32.61,35.0,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,16.93,0.0,32.61,35.0,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,16.93,0.0
Kenya,Seychelles,2021.0,EXPIMP,Textiles and Clothing,19.34,0.43,0.36,0.08,0.44,-2.09,14.59,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,40.77,43.1,4.0,25.0,0.0,0.0,75.0,52.3,35.0,0.0,0.43,0.0
Kenya,Turks and Caicos Isl.,2021.0,EXPIMP,Textiles and Clothing,0.0,0.09,16.746330708661418,5.91,8.027710785103983,2.2919585332419463,36.26888793694311,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.09,0.0,35.0,35.0,1.0,100.0,0.0,0.0,0.0,35.0,35.0,0.0,0.09,0.0
Kenya,Chad,2021.0,EXPIMP,Textiles and Clothing,0.78,0.52,0.05,17.25,8.027710785103983,2.2919585332419463,36.26888793694311,35.77,45.34,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,0.52,0.0,35.77,45.34,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,0.52,0.0
Kenya,Togo,2021.0,EXPIMP,Textiles and Clothing,533.98,10.2,53.58,47.77,4.56,9.68,23.43,31.31,26.61,7.0,57.14,0.0,0.0,42.86,52.3,25.0,0.0,10.2,0.0,31.31,26.61,7.0,57.14,0.0,0.0,42.86,52.3,25.0,0.0,10.2,0.0
Kenya,Thailand,2021.0,EXPIMP,Textiles and Clothing,376.2,5202.79,1.79,2.89,1.19,7.94,264.79,30.1,14.65,119.0,94.96,2.52,0.0,2.52,52.3,0.0,0.0,2863.07,2339.72,30.1,14.65,119.0,94.96,2.52,0.0,2.52,52.3,0.0,0.0,2863.07,2339.72
Kenya,Trinidad and Tobago,2021.0,EXPIMP,Textiles and Clothing,0.0,1.99,16.746330708661418,3.94,3.41,-2.66,-76.55,35.26,39.2,8.0,62.5,0.0,0.0,37.5,52.3,25.0,0.0,1.99,0.0,35.26,39.2,8.0,62.5,0.0,0.0,37.5,52.3,25.0,0.0,1.99,0.0
Kenya,Tunisia,2021.0,EXPIMP,Textiles and Clothing,1.69,36.73,0.02,0.18,8.027710785103983,2.2919585332419463,36.26888793694311,34.09,35.55,26.0,88.46,0.0,0.0,11.54,52.3,25.0,0.0,36.73,0.0,34.09,35.55,26.0,88.46,0.0,0.0,11.54,52.3,25.0,0.0,36.73,0.0
Kenya,Turkey,2021.0,EXPIMP,Textiles and Clothing,51.7,23854.93,0.3,10.66,0.13,12.55,22.32,29.29,24.28,313.0,96.81,2.24,0.0,0.96,52.3,0.0,0.0,18567.7,5287.23,29.29,24.28,313.0,96.81,2.24,0.0,0.96,52.3,0.0,0.0,18567.7,5287.23
Kenya,Tanzania,2021.0,EXPIMP,Textiles and Clothing,6197.13,30171.08,1.51,6.16,0.41,6.24,-9.75,0.0,0.0,82.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30171.08,25.39,22.5,82.0,87.8,8.54,0.0,3.66,52.3,0.0,0.0,27956.59,2214.5
Kenya,Uganda,2021.0,EXPIMP,Textiles and Clothing,14703.2,4770.14,1.77,1.56,8.027710785103983,2.2919585332419463,36.26888793694311,0.0,0.0,62.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4770.14,27.61,6.31,62.0,85.48,9.68,0.0,4.84,52.3,0.0,0.0,1244.33,3525.81
Kenya,Ukraine,2021.0,EXPIMP,Textiles and Clothing,0.74,7.84,0.01,0.0,0.14,6.72,63.89,35.15,43.27,12.0,75.0,0.0,0.0,25.0,52.3,25.0,0.0,7.84,0.0,35.15,43.27,12.0,75.0,0.0,0.0,25.0,52.3,25.0,0.0,7.84,0.0
Kenya,Unspecified,2021.0,EXPIMP,Textiles and Clothing,1294.66,97.91,8.56,0.93,8.027710785103983,2.2919585332419463,36.26888793694311,30.47,28.11,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,97.91,0.0,30.47,28.11,16.0,81.25,0.0,0.0,18.75,52.3,10.0,0.0,97.91,0.0
Kenya,United States,2021.0,EXPIMP,Textiles and Clothing,353316.4,23493.89,65.04,2.93,15.03,4.51,8.61,29.58,35.7,372.0,97.85,1.34,0.0,0.81,52.3,0.0,0.0,17775.94,79.95,29.58,35.7,372.0,97.85,1.34,0.0,0.81,52.3,0.0,0.0,17775.94,79.95
Kenya,Vietnam,2021.0,EXPIMP,Textiles and Clothing,4.2,9819.36,0.02,10.86,0.0,10.4,-62.46,31.77,22.56,142.0,95.77,2.11,0.0,2.11,52.3,0.0,0.0,9262.92,556.43,31.77,22.56,142.0,95.77,2.11,0.0,2.11,52.3,0.0,0.0,9262.92,556.43
Kenya,World,2021.0,EXPIMP,Textiles and Clothing,488627.22,1004405.31,7.24,5.13,2.67,4.9,6.42,27.43,26.12,7115.0,87.22,7.88,0.0,4.89,52.3,0.0,0.0,886945.43,107599.47,23.28,27.08,807.0,91.95,7.68,0.0,0.04,52.3,0.0,0.0,925652.42,68892.48
Kenya,Yemen,2021.0,EXPIMP,Textiles and Clothing,46.66,1.3,0.1,1.75,8.027710785103983,2.2919585332419463,36.26888793694311,35.77,45.99,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,1.3,0.0,35.77,45.99,4.0,25.0,0.0,0.0,75.0,52.3,25.0,0.0,1.3,0.0
Kenya,South Africa,2021.0,EXPIMP,Textiles and Clothing,156.7,14064.45,0.43,3.5,0.12,5.29,21.23,30.03,21.37,320.0,96.88,2.19,0.0,0.94,52.3,0.0,0.0,9918.27,4144.13,30.03,21.37,320.0,96.88,2.19,0.0,0.94,52.3,0.0,0.0,9918.27,4144.13
Kenya,"Congo, Dem. Rep.",2021.0,EXPIMP,Textiles and Clothing,6489.96,5.39,2.91,0.02,1.17,14.53,26.14,0.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,33.59,40.66,8.0,62.5,0.0,0.0,37.5,52.3,25.0,0.0,5.39,0.0
Kenya,Zambia,2021.0,EXPIMP,Textiles and Clothing,2532.12,18.01,3.46,0.03,1.84,-12.3,1.84,0.0,0.0,31.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,29.69,42.44,31.0,83.87,6.45,0.0,9.68,52.3,0.0,0.0,17.66,0.35
Kenya,Zimbabwe,2021.0,EXPIMP,Textiles and Clothing,202.71,185.51,0.75,1.07,0.76,12.19,260.04,0.0,0.0,13.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,185.51,30.14,18.55,13.0,76.92,0.0,0.0,23.08,52.3,10.0,0.0,185.51,0.0
Kenya,East Asia & Pacific,2021.0,EXPIMP,Textiles and Clothing,8935.42,608073.39,2.12,8.22,8.027710785103983,2.2919585332419463,36.26888793694311,28.9,26.53,1643.0,93.73,2.98,0.0,3.29,52.3,0.0,0.0,559235.4,48203.48,26.01,26.53,587.0,95.06,4.43,0.0,0.18,52.3,0.0,0.0,559235.4,48203.48
Kenya,Europe & Central Asia,2021.0,EXPIMP,Textiles and Clothing,20797.63,70229.23,1.19,2.17,8.027710785103983,2.2919585332419463,36.26888793694311,28.87,33.99,2042.0,93.05,2.11,0.0,4.85,52.3,0.0,0.0,62438.69,7735.79,27.31,33.99,484.0,95.66,3.72,0.0,0.15,52.3,0.0,0.0,62438.69,7735.79
Kenya,Latin America & Caribbean,2021.0,EXPIMP,Textiles and Clothing,2920.48,913.72,17.23,0.37,8.027710785103983,2.2919585332419463,36.26888793694311,31.78,21.93,179.0,82.12,1.12,0.0,16.76,52.3,0.0,0.0,900.12,13.59,29.32,21.93,95.0,94.74,2.11,0.0,1.68,52.3,0.0,0.0,900.12,13.59
Kenya,Middle East & North Africa,2021.0,EXPIMP,Textiles and Clothing,14770.15,23565.0,1.93,0.63,8.027710785103983,2.2919585332419463,36.26888793694311,24.99,20.42,693.0,76.33,17.17,0.0,6.49,52.3,0.0,0.0,14352.87,9209.02,28.35,28.26,316.0,96.84,2.22,0.0,0.43,52.3,0.0,0.0,23079.47,482.42
Kenya,North America,2021.0,EXPIMP,Textiles and Clothing,357906.13,36978.18,63.54,4.2,8.027710785103983,2.2919585332419463,36.26888793694311,29.75,40.3,474.0,97.05,1.69,0.0,1.27,52.3,0.0,0.0,31258.38,81.72,29.56,40.3,378.0,97.88,1.32,0.0,0.63,52.3,0.0,0.0,31258.38,81.72
